date,FIRSTBANK,GTB,ACCESS,ZENITH,UBA
2012-03-16,0.030231458779663774,0.012027028595339986,0.049491344518365864,0.007716087665862645,0.03607605647380959
2012-03-19,-0.0009610764795504782,-0.007765658510372274,0.003110422414392552,0.0068939376826920385,-0.019881370553828933
2012-03-20,-0.042225222173579983,0.002830858224524135,-0.018809331957496227,-0.007662872745569137,0.023810648693718392
2012-03-21,0.047977874663029815,0.0,-0.037071126436960485,0.0,0.023256862164267183
2012-03-22,0.048516977444607735,0.025812385307403277,0.049649908643820566,0.030305349495329058,0.015209418663528707
2012-03-23,,-0.015267472130788308,0.015504186535965254,0.0221411258772135,-0.03455238150665973
2012-03-26,,-0.003502630551202112,-0.004626068388782303,-0.07186456122964405,0.0
2012-03-27,0.01951281422358172,-0.00916467464956352,0.0,-0.03593200922606333,-0.011787955752042353
2012-03-28,-0.023461486678998045,0.019635974516858935,-0.05072402669438264,0.004056800695614248,-0.015936592262812414
2012-03-29,-0.010939940038334333,-0.0041753714104806215,-0.03642786880879253,0.004040409537005127,0.0
2012-03-30,0.002995508979798371,-0.061104164951809745,-0.022166295457260378,0.0,-0.008064559836730408
2012-04-02,-0.0511358843077334,0.022719921943494568,-0.05129329438755058,0.0,0.0
2012-04-03,0.03302673751788684,0.041864928736117454,0.04783905951946312,0.04725288485054551,0.0
2012-04-04,0.015113637810048106,0.011744521869263534,0.04730611739693684,0.01526747213078838,0.02400115209954283
2012-04-05,-0.028399474521697887,-0.004129393342011178,0.019608471388376337,-0.0030349036951539355,0.0
2012-04-10,-0.021841741915048868,0.0034423441909729197,-0.008123521521479332,-0.006097579868118557,0.0
2012-04-11,0.009419221916491558,-0.0034423441909729015,-0.03824239903644622,-0.013857034661426241,-0.019960742562537943
2012-04-12,-0.03605904981570252,0.0013783599701213596,-0.03448617607116932,0.0007748934909247909,0.004024150299725548
2012-04-13,-0.0163313373862211,0.0013764627087232354,-0.05221708198211436,0.006947152602985488,0.0
2012-04-17,0.0648129072004808,0.001374570663166785,0.04163497265157725,-0.007722046093910278,-0.04518222279323303
2012-04-18,0.04820210181787748,0.008207980417829582,-0.032435275753153844,0.0015491869868293187,0.020790769669073908
2012-04-19,0.04879016416943226,0.04853062614565484,0.04826674096983457,0.0077101384259672615,0.04427282367798804
2012-04-20,0.02671738833871305,0.019917137669036113,0.0275404669368471,0.048717013955435,0.046162041763162624
2012-04-23,-0.010969031370573933,-0.004462870014898317,-0.005106394074574027,0.03097114664826428,0.05129329438755048
2012-04-24,-0.026072240309775244,-0.0032000027306709027,-0.027683428748416856,-0.0071174677688639896,0.04538300584781775
2012-04-25,0.009389740349838917,-0.012903404835907841,0.01739174271186902,-0.010772096981911183,0.04667513857012968
2012-04-26,0.004662013105811371,0.012903404835907782,0.01539808011112166,0.022841821069241666,0.04770379795721117
2012-04-27,0.002786810907179216,0.02344104797142984,-0.02754046693684706,-0.002826857006152885,0.048494349938610355
2012-04-30,-0.07710947515747833,0.0031259794132920435,0.006956549793359931,0.0021208915691376296,0.04907189399239694
2012-05-02,0.04793093455907298,0.04873071290458895,0.047386191522741934,0.04825195102403942,-0.0028208763416412296
2012-05-03,0.04847174353308455,0.025243488932566754,0.04839654086185024,0.04795664378007214,0.04690514947366064
2012-05-04,0.04796656586543753,-0.012248622076199086,0.04766467164769766,-0.003856045909089429,0.04994467651625687
2012-05-07,0.007775417142797445,-0.02015480197846026,0.03249916739295455,-0.04141242420918217,0.04756841691910968
2012-05-08,-0.010380716054560741,0.016627461460491832,-0.022043508288615784,0.026491615446976285,-0.05013581242435534
2012-05-09,-0.050835733180757216,-0.02867579997666631,-0.05027715329101031,-0.007874056430905996,-0.05278269957791917
2012-05-10,0.015433806129841167,-0.012195273093818243,0.02163917510348103,-0.011928570865273732,-0.05001042057466142
2012-05-11,0.01785761740000647,-0.003072199036970252,0.006097579868118538,-0.0006668889877037677,0.047296714703065304
2012-05-14,-0.017857617400006576,0.0,0.025507759547212665,-0.0026720122778109688,0.05034175486085083
2012-05-15,-0.043264915964431785,-0.02366237423742885,-0.02855190192844089,0.0,-0.026179505581771054
2012-05-16,0.011225562219815167,0.021197801209267085,0.015128881596300218,-0.017544309650909508,-0.024162249279079822
2012-05-17,-0.01216673875987915,-0.013664808901721951,-0.0045146803545266945,-0.0034094816526203217,0.02681125745065677
2012-05-18,-0.010411830924933014,-0.005644417619676958,0.014970339458865462,0.014242356715543168,0.02353049741019425
2012-05-21,0.008526816229161798,0.003139720004667625,0.002967361227802008,0.0,0.0405118689169011
2012-05-22,0.027908788117076658,-0.003139720004667641,0.004434597067865775,0.0020181641562371953,-0.015000281259492598
2012-05-23,0.03515458892647245,-0.00314960890289622,-0.007401958295667701,0.008032171697264253,-0.022930941063917017
2012-05-24,-0.008003599860521795,-0.006964257334032453,-0.0029761926730461127,-0.00668898815079654,-0.0025806465934916254
2012-05-25,0.018576385572935457,-0.002544530634994873,-0.02413390133642986,-0.006734032181344068,0.0
2012-05-28,0.00785687149522016,-0.008957193604016716,-0.02629695229046199,-0.006779686985378804,0.020461071871340025
2012-05-30,0.0,-0.01033600933066206,0.014008011156110702,-0.013698844358161802,0.0
2012-05-31,0.0017376198985406563,-0.026317308317373417,0.01685863682441661,-0.03580586074913889,0.0
2012-06-01,-0.0017376198985407374,0.01258711550547136,0.0284663415869577,-0.03936368262954181,-0.02046107187134006
2012-06-04,0.0008691873645869339,-0.012587115505471367,-0.04997254680792123,-0.014981553615616833,-0.026179505581771054
2012-06-05,-0.017528932605762097,-0.008704440630146406,-0.0477037979572113,0.011257154524634468,-0.043367229115129836
2012-06-06,0.001766784911885892,0.01799448753723906,0.030475493997033736,0.04380262265839284,-0.022409901399584164
2012-06-07,-0.0017667849118858392,0.0170272614102808,-0.015923903356723022,-0.02166149678117942,0.019635974516858935
2012-06-08,-0.046141155997855,-0.02565086377421298,-0.04935211978972778,-0.014706147389695449,-0.011173300598125189
2012-06-11,-0.01774918150428237,0.005978098175507963,0.03480052914941705,0.0,0.0056022555486697516
2012-06-12,-0.010421695462414072,-0.003981425299184922,-0.0314335226015126,-0.01869213301215252,-0.005602255548669898
2012-06-13,0.009478743954543739,0.0072872134336845005,0.00836824967051658,0.018692133012152546,0.030431117202539833
2012-06-14,-0.008526816229161644,-0.009950330853168092,0.0033277900926745245,-0.011173300598125302,0.018893949359961828
2012-06-15,0.008526816229161798,0.0,0.019737482838321337,-0.007518832414027339,-0.018893949359961738
2012-06-18,0.0028261912358352663,0.0,-0.01642073021232741,0.003766482795476865,0.013532006218576373
2012-06-19,0.0018796998015774722,0.003327790092674746,0.014790738001396473,-0.0007521625025542808,0.0
2012-06-20,0.02595141003301297,0.04228272115937759,0.014575156802968087,0.04703291506656032,0.03174869831458027
2012-06-21,0.005474466227082769,-0.045610511252052295,-0.04437868719354958,-0.016648954957635125,-0.03174869831458019
2012-06-22,-0.005474466227082848,-0.0033389012655147096,0.00836824967051658,0.014493007302566824,-0.02449102000829587
2012-06-25,-0.001831502343467731,0.0,0.04720160148429416,-0.013034217838906915,-0.005524875931969916
2012-06-26,-0.0009170106098813723,0.002672012277810989,0.009493742192251143,-0.0014587894636599842,0.00276625349289011
2012-06-27,-0.0027560881019800805,-0.0026720122778109688,-0.01587334915629012,0.0036429912785012303,-0.01952642235035538
2012-06-28,-0.011100946559446219,-0.003350086885281863,-0.006420567802922695,-0.003642991278501092,0.0
2012-06-29,0.015690215743087196,0.006688988150796489,0.027007201411311018,0.0036429912785012303,-0.0028208763416412296
2012-07-02,0.009115833408009413,0.01980262729617973,0.021706278581863074,0.028675799976666298,0.014025475354504458
2012-07-03,0.016201974576280406,0.025807883955872503,0.024243611609992853,0.0,0.046266754901615595
2012-07-04,-0.01801850550267825,0.013915468061974579,0.0496452304891653,0.04828524115946191,0.02624822607493641
2012-07-05,0.013544225107757253,0.011243091574180377,0.04321229786084036,-0.03774032798284697,0.01542447032563173
2012-07-06,0.009817124805416454,-0.0062305497506361975,0.005442190302685036,0.013199219066729289,0.01267444089672786
2012-07-09,-0.0053428444104954695,0.0,0.013477292943480641,-0.008316056241657505,-0.012674440896727937
2012-07-10,0.002674990449303055,-0.012578782206860073,0.0,-0.025371339742017832,0.010152371464017908
2012-07-11,-0.0026749904493030014,0.012578782206859965,0.013298068304631634,0.048756174264430595,0.04686430897621778
2012-07-12,0.005342844410495446,-0.0012507819016526025,-0.007957601673314087,-0.014378885186817498,0.04706751085798573
2012-07-13,0.00619745232837072,0.012437971292217053,0.00795760167331414,-0.006920442844573795,-0.03747511116654613
2012-07-16,0.01836518604003845,0.032231430976956764,0.0337694425533542,0.0408219945202552,0.044347990454308345
2012-07-17,0.016330401585430674,0.01720600144891373,-0.047067510857985856,0.0,0.04683129968409899
2012-07-18,0.03682424433405162,0.023256862164267183,0.013298068304631634,0.015216965804860464,-0.030975927894304905
2012-07-19,-0.026646039418295655,0.0057306747089850745,0.022208620152278348,-0.011889175712185713,-0.043634935896869925
2012-07-20,-0.012739025777429826,-0.037850224131097523,-0.04898398140039052,-0.02353049741019416,-0.053024468308220316
2012-07-23,0.00851068966790883,0.008274278885469857,-0.048654488163525605,0.0,0.026863642269548252
2012-07-24,0.005071862097960128,0.002938585717329088,0.04048005572396732,0.0,-0.021925360628965888
2012-07-25,0.0008428150519971494,-0.0017621149933991097,-0.04476271751596813,-0.0013614705983210744,0.0219253606289659
2012-07-26,-0.03079798588778529,0.002935135655762573,0.04749495965284126,0.000680966999416341,-0.009685305734463655
2012-07-27,-0.005226492733542695,-0.0023474189183048965,0.018919483246165665,-0.013018340759257162,0.002430134853291669
2012-07-30,-0.004376374599798777,0.004689340363386121,-0.013477292943480646,-0.0006898930939377307,-0.002430134853291782
2012-07-31,0.0035026305512020745,0.011628037995118993,-0.027512051589716233,-0.0062305497506360856,0.033495954428182186
2012-08-01,0.016471980578921276,0.00633825227636427,-0.021142436573809237,0.038151765964376326,0.018648559078072995
2012-08-02,0.03131868325742726,0.018777223101335564,0.021142436573809383,-0.017532478761640637,0.016036998909817104
2012-08-03,0.0,-0.007923074837327211,0.019337619150158088,0.016863806052004725,-0.03233538064293658
2012-08-06,-0.025317807984289897,0.0056657375356773,0.008174432439558128,0.0033389012655146303,0.0
2012-08-07,0.033616610798985064,0.0,0.0027100287588651584,0.003327790092674746,-0.009434032233358642
2012-08-08,0.005768454396740448,0.0,0.012105057026275618,0.0033167526259938207,0.032636929313022735
2012-08-09,-0.014067257211435478,0.0,-0.0013377928416600535,-0.006644542718668501,-0.002296212260350379
2012-08-10,0.006644542718668511,0.0,-0.013477292943480646,0.0,-0.04466077082742071
2012-08-13,0.001654260096026468,0.0,0.0,0.006644542718668511,0.023754086008107057
2012-08-14,0.0,-0.011363758650315095,0.0,0.002645504188424175,-0.016568426347232594
2012-08-15,0.02206873380170112,-0.005730674708985095,-0.008174432439558175,-0.0026455041884241655,-0.012004946096823486
2012-08-16,0.002422286206594717,0.02272825107755631,0.021651725383038802,-0.0053120974848899416,0.004819286435948922
2012-08-17,0.008032171697264253,0.0005616400035307877,0.0,0.02433530151479932,0.007185659660874533
2012-08-22,0.003194890896519067,-0.0011235956238264547,0.01725324814755945,0.003243596745842199,-0.009592399691439409
2012-08-23,0.03062665757899147,-0.010737599633637601,-0.003955179842927943,-0.0058460705634239725,-0.014563364187896667
2012-08-24,0.00923794098493636,-0.003985203110963014,0.0,0.008433394128375033,0.014563364187896728
2012-08-27,0.00458716400690592,0.010215752861599002,-0.0026455041884241655,0.0012911557636198078,0.014354313451683122
2012-08-28,0.010622254656622707,0.0112297642778783,0.002645504188424175,0.003220614700042157,0.0071006215495763685
2012-08-29,0.019432599539876357,0.006123036107571386,0.013123547929807428,0.006410278360919019,0.011723463696059234
2012-08-30,0.008109148749258721,-0.003892137245904021,0.0,-0.0096308930609613,0.01618532442101735
2012-08-31,-0.005891033237237419,-0.008391657636248289,-0.01312354792980734,-0.007772059847702973,0.0022909517465557624
2012-09-03,-0.005925943267547046,0.0028050509276086816,0.0,0.004541039266256421,-0.011507606851479802
2012-09-04,0.018403169357641212,0.02161347642053717,0.003955179842927793,0.00323102058144654,0.01379332213233577
2012-09-05,0.006543098588935887,0.025975486403260736,0.018253440309350517,0.01853680434234965,0.01585537178979422
2012-09-06,0.022215173701563465,0.014320053774748471,0.02425134804512084,0.03790450656260207,0.0
2012-09-07,0.014074827703636937,0.013078920413365993,0.04800921918636066,0.0181273845925567,0.011173300598125255
2012-09-10,-0.0006990563024978823,-0.013078920413365908,0.0035992840296468214,-0.028547337896209543,-0.052463569535741
2012-09-11,-0.02263180046019744,0.004203894788133255,0.02833719713339998,0.0012315272492465145,-0.050430853626891856
2012-09-12,0.029600469776290682,0.0020953386398540096,0.039936853189258686,0.01526747213078838,0.048086186667637726
2012-09-13,0.006230549750636163,0.004698520781554114,0.049109704034748854,-0.006079046076382226,0.04363493589686988
2012-09-14,0.0006898930939376467,0.0,-0.03247038503078416,-0.004889985294191681,0.01560789766599075
2012-09-17,0.0,-0.005221943981151601,0.01636697746420541,-0.0018399269220072938,-0.017857617400006236
2012-09-18,0.0,-0.000523697314927982,0.0,-0.012353461609661888,0.0022497197340153245
2012-09-19,0.0013783599701213596,0.0005236973149279877,0.010764366587158484,0.01235346160966185,-0.01585537178979419
2012-09-20,-0.004832594838208829,0.015584731016698111,0.005339040979420328,-0.01796270037417248,-0.002285715280855951
2012-09-21,0.0034542348680876036,-0.010362787035546547,-0.0096308930609613,0.030771658666753687,0.018141087070650003
2012-09-24,0.0006894174695677843,-0.0010422095784436427,-0.01081091610421573,-0.006079046076382226,-0.020432038817205855
2012-09-25,0.00275292672140508,-0.00942909028885169,-0.019759149980462333,-0.0061162270174359825,0.018182319083190544
2012-09-26,0.005483221414531401,-0.02127739844728485,-0.0011092624542857338,-0.012345835822299266,0.004494389587839267
2012-09-27,0.024309097082473335,0.005896559566842635,-0.04077575067645849,0.0,-0.0067491819749284495
2012-09-28,-0.009383446865797777,0.02324457534065664,-0.021028812279824918,0.012345835822299362,-0.018223738956451612
2012-10-02,0.00738010729762268,0.09126688734149621,0.03822121282019767,0.012195273093818206,0.004587164006906141
2012-10-03,0.002670228555878892,-0.0423523991835905,-0.02882043853549197,0.012048338516174355,0.004566217979581184
2012-10-04,0.03278982282299097,0.024073872010974853,0.050181565534859925,0.017216216261131137,0.03139271240786286
2012-10-05,0.001289490829871692,-0.022086787402843512,-0.07265442138691873,0.00645352782477357,0.004405293467916197
2012-10-08,0.021670701451629158,0.0004961548104759053,0.03410089384717779,0.050181565534859925,0.0
2012-10-09,0.06232927296110916,0.008397184437087259,0.032976268241634646,-0.010623527365730514,0.04721907193739085
2012-10-10,-0.022163231235774263,-0.0039428340877070015,-0.005608539659609425,0.0005619556202956779,0.04709160753385059
2012-10-11,0.026301575894422512,0.019560525854493572,0.0033688970661046986,0.033152207316900335,0.04688358589885046
2012-10-12,0.0029455102297569658,-0.007290433262679232,-0.0067491819749284495,-0.0027210901143605018,0.015151805020602246
2012-10-15,-0.0005884083723755559,-0.010789707421379977,0.00898882456843328,,0.02597548640326052
2012-10-16,0.0011764707239300329,-0.003952574315823469,-0.007860792863934658,,-0.05071509257901634
2012-10-17,-0.0005880623515544063,0.002472189145389073,0.01676953775304424,-0.016529301951210582,-0.02734545389052895
2012-10-18,0.007034026657379982,-0.004950505159856202,-0.008908744889109555,0.007196266870595013,0.015717415895409724
2012-10-19,-0.006445964305825643,0.0074165976550498395,0.03300629646817008,0.0038535693159899723,-0.01769957709940086
2012-10-22,-0.0005880623515544063,-0.0004927322100183061,-0.02188271124950782,0.01092907053219023,-0.03431214498877882
2012-10-23,0.0,-0.01439588028373229,-0.010005642117321058,-0.01643872634315972,-0.004115232145106655
2012-10-24,-0.047585008308631264,0.0,-0.011236073266925842,-0.03371105734231172,-0.04426433871122789
2012-10-29,0.01773204515895024,0.004987541511039188,-0.0011305823702860267,0.028170876966696224,0.03181604518465999
2012-10-30,-0.012195273093818243,-0.004987541511039162,-0.0333555937008831,0.0,-0.03181604518466006
2012-10-31,-0.005536772065131883,-0.01005033585350145,0.023122417420854212,0.0011104942840271153,-0.04631478218111959
2012-11-01,0.002464573028161772,0.015037877364540502,-0.02312241742085415,-0.0011104942840271764,0.022322355437898487
2012-11-02,-0.02366237423742885,0.001988072225386115,0.031090587070030967,-0.012860115729604726,-0.015573173462970033
2012-11-05,-0.017159620282826284,0.0004964011022757588,-0.007968169649176958,-0.009612740122453752,-0.0044943895878392145
2012-11-06,0.050010420574661416,0.019169916107720123,-0.02312241742085415,0.0028368813351995355,0.05690813227187937
2012-11-07,-0.009188426054406142,0.007759495770911124,-0.001170275148190543,0.014064929467403457,0.021053409197832263
2012-11-08,-0.008032171697264154,0.0,-0.010594566431396028,-0.004479290804045945,0.004158010148663898
2012-11-09,-0.011229063716413303,-0.029413885206293226,0.0070755012162002804,-0.0039359061212384866,0.002072539601972375
2012-11-12,-0.026702158606996335,-0.004987541511039162,-0.0011757790890119504,0.005617992304223274,-0.048790164169432056
2012-11-13,-0.032746868419084,-0.005012541823544398,-0.028641575963384153,-0.012401511815869404,-0.010929070532190204
2012-11-14,-0.0026666682469152284,0.0,0.017996886451970066,0.0039626431700045305,0.0
2012-11-15,0.0013342230131366622,0.0005023863456583357,0.0,0.0,0.01092907053219023
2012-11-16,0.009950330853168092,-0.0005023863456582405,0.0,0.014025475354504458,0.008658062743114531
2012-11-19,-0.001982161203991322,0.0,0.004744967384225733,-0.009515884848529261,-0.019587133275304817
2012-11-20,0.018349138668196617,0.005012541823544414,0.004722558954173538,0.006726482760950591,-0.035798005875779054
2012-11-21,-0.013072081567352888,-0.005012541823544398,-0.0011785505194442526,-0.023171423816198616,0.013574869091069069
2012-11-22,-0.003294895896852538,-0.0010055305020187607,0.009389740349839137,-0.016719905211103298,-0.009029406719394265
2012-11-23,-0.004631169375568102,-0.0015101940952284285,0.034446574463338715,-0.003494470649773589,-0.00911168035125589
2012-11-26,,-0.0050505157860685915,-0.025144181801025175,-0.008201569113417633,0.018141087070650003
2012-11-27,,0.0025284463533586906,0.010362787035546658,-0.032887866844835176,-0.02272825107755629
2012-11-28,,-0.0005051780860152519,0.007986351632649923,0.003034903695154111,0.0
2012-11-29,-0.00270087942713239,-0.019903693545191916,0.0011357184639274286,0.0239532410224928,-0.006920442844573683
2012-11-30,0.006066752682237583,-0.002580646593491514,0.0,0.022814677766171482,0.006920442844573537
2012-12-03,0.0013431835464675379,-0.01825344030935046,-0.029956156999419233,-0.005218915875791745,-0.04225980928988261
2012-12-04,0.0,-0.0021074823395646983,0.029956156999419312,0.0,0.039958312301603384
2012-12-05,-0.007409936228705116,0.040315537178459565,0.0,0.006374985368710494,-0.01860518783103447
2012-12-06,0.014765368922662291,0.012084739215072046,-0.006833739578565135,0.0194514141911878,0.0
2012-12-07,0.003989366993033515,0.012929071198857155,0.011363758650315003,0.008462673918733728,0.03460552917747574
2012-12-10,0.006613780722036841,0.0019743343037178294,-0.0011305823702860267,0.0,0.04000533461369899
2012-12-11,0.027951120895050502,0.015655897072553063,0.002259887967437504,-0.004504512121104653,0.01298719552681133
2012-12-12,0.0548766102258343,0.0427618593380817,0.00674918197492855,0.00898882456843328,0.004291852081540863
2012-12-13,-0.05487661022583437,0.018433701688837966,-0.007878487572079939,-0.018059181538397532,0.006403437035207008
2012-12-14,-0.0064308903302904025,-0.018433701688837907,-0.005665737535677196,0.023080112588497022,-0.0659579677917974
2012-12-17,-0.012987195526811079,-0.02353049741019416,0.0034032931317078655,0.0016680571006970134,0.0
2012-12-18,0.016207810226853303,-0.038344906307893285,-0.0034032931317078065,0.007747686790825957,-0.011428695823622968
2012-12-19,0.0032102756302481894,0.04309550906649126,0.006795043132828586,0.0005511160238691527,-0.04225980928988261
2012-12-20,0.0,0.06379772548920347,0.0,-0.0022062888155377053,0.05595865364804463
2012-12-21,0.008298802814695064,0.03752621814368218,0.003380284908823691,0.004957322187427559,-0.00911168035125589
2012-12-24,0.0006355259190707615,-0.04825497550265712,0.0,0.02173998663640604,-0.030199739863632405
2012-12-27,-0.002544530634994873,-0.0013492244007653842,0.0,0.002148228538289605,0.0256125758567263
2012-12-28,-0.005108567942722466,0.034501431717665745,0.0,-0.0005366246439480758,-0.0209066848193136
2012-12-31,0.006381642589520611,0.0,0.0,0.04512832890597234,0.03460552917747574
2013-01-02,0.08414467650755365,0.06725222700916747,0.028826829761616747,-0.004628447450186949,
2013-01-03,-0.04301738508369093,0.0181273845925567,0.013029500290333678,0.02040887163120725,
2013-01-04,0.03597510245827798,0.003984069014874292,0.00323102058144654,-0.0005051780860152519,
2013-01-07,0.031306904625044124,0.0,0.05644131090495163,0.05217718863033623,
2013-01-08,-0.0005709392104848074,0.0011921320704529766,0.015128881596300218,0.011919092237210284,0.09269790061359455
2013-01-09,-0.014960002820391846,-0.01037933469694861,-0.006024114603381013,-0.004750602758597865,0.09402894964827639
2013-01-10,-0.027028672387919374,-0.04011999378942529,-0.03797275099377125,-0.06390380197948017,0.009115833408009413
2013-01-11,0.02412591272995787,0.04731714600791122,0.021728738991381443,0.021592603907757347,0.07177182573109124
2013-01-14,0.017291497110061043,0.004372895062090207,0.006122468104383829,-0.0004968944201615384,0.013423020332140769
2013-01-15,0.015873349156290163,0.013396575449884937,0.05251330267226173,0.00890654081620325,0.09379387928636089
2013-01-16,0.012297527810406026,-0.01776947051197518,0.022901764286684414,0.009804000096620835,0.001516300517964008
2013-01-17,-0.011173300598125189,-0.005192741846056436,-0.012339976235575914,0.004866189651172906,-0.07061756721395329
2013-01-18,0.010617590664402111,-0.0040128464763684426,0.009505774999700687,0.002908387895957002,0.02091789866168068
2013-01-21,0.0005557099337229548,-0.014581060275292103,0.011288925154807491,-0.018071309853769122,-0.009600073729019342
2013-01-22,0.007747686790825957,-0.02144412068841813,-0.025581688711732945,-0.009408338772693148,-0.0016090108057006626
2013-01-23,-0.007747686790825937,0.02103604069907813,0.022771382412477597,0.014815085785140463,0.01438873745209967
2013-01-25,0.0,0.010152371464017908,0.025927378256136523,0.033738139631850204,0.03738753207162041
2013-01-28,0.01159913584335194,-0.0008084074813744763,-0.021247912534177644,0.018314670172398195,0.04192230638626344
2013-01-29,-0.010488641559324849,0.0028265716376116193,0.006514681021193452,-0.011230815283993195,-0.032789822822990956
2013-01-30,0.009939341902557705,0.004024150299725327,-0.0009280743125538598,-0.021403908663153493,0.02985296314968113
2013-01-31,-0.0022002209096024235,-0.013341616937574147,0.012915308676682353,-0.014528100562909856,0.01024149405219692
2013-02-01,0.02983676711285105,0.016949558313773205,0.02801810024957078,0.023621247688179147,0.030109801471370382
2013-02-04,0.056118619328476005,0.03923610380653783,0.04189094170916013,0.01231076153788439,0.042853827254481974
2013-02-05,0.006045358461630684,0.003840250495238217,0.023649750883592988,0.00983384183212656,0.03979304855744226
2013-02-06,0.004510155477886109,-0.003071019688076778,0.01655666959444761,-0.002799815174746716,-0.025017762975287874
2013-02-07,-0.015113637810048184,-0.03880557442179512,-0.015722293242328014,-0.01886848430438269,-0.00668898815079654
2013-02-08,-0.007643349312568012,0.007565236161063475,-0.000834376352119561,0.0,0.006688988150796489
2013-02-11,0.022756987122616278,-0.00039674668245091117,-0.007540881984612797,0.0,0.021108963210235265
2013-02-12,0.001998002662673058,0.00039674668245083273,-0.0042140812468308775,0.014184634991956381,0.018111749943046103
2013-02-13,-0.0019980026626729977,-0.006366913668954662,0.0016877641137198365,-0.009434032233358529,0.01526747213078838
2013-02-14,-0.015113637810048184,-0.02138471646286316,-0.023028736217918986,-0.02592559989505661,-0.021698362461078802
2013-02-15,0.0005074854206861582,0.019386713800190084,-0.0077956219824559265,0.02117499713645878,-0.007772059847702973
2013-02-18,0.0010141988698950319,-0.0028039273327342593,-0.008733679968754553,0.0038022859497384787,0.014202950177993317
2013-02-19,0.004551208867317971,0.004801929995407433,0.008733679968754631,0.005676458004805342,0.0
2013-02-20,0.009540619693800156,0.001196888233845951,-0.003484324082610811,-0.00236127618567982,0.006389798098770988
2013-02-21,0.0019970051569361295,0.004773278752657812,0.007822725681209078,-0.02344044180079441,0.0
2013-02-22,-0.002496880198587266,-0.007568249627849799,-0.016587023674797412,-0.007286891607203218,0.01892800988551886
2013-02-25,0.0,-0.010854377925185926,-0.005295687574710344,0.027412151588872273,0.0012492194004318981
2013-02-26,-0.0005001250416823539,-0.002428167927154733,0.008810629682154906,0.01972821146045562,-0.0012492194004319278
2013-02-27,-0.004512416781861998,0.00040510431990113053,0.0,-0.01830607327338794,0.024692612590371414
2013-02-28,-0.00503779402995707,-0.0036518604187709613,0.008733679968754631,-0.017200615183521867,-0.017220597751670407
2013-03-01,0.0,0.009306156581758054,0.0,0.016726793805313583,-0.003729028559866709
2013-03-04,-0.0025284463533587487,0.0028152039505867994,-0.04354308463461583,-0.00952388151125559,-0.0037429862788342805
